file_path,label
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_38034.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_52064.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.010\galaxy_fits_13609.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_47853.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_40609.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_63040.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_49174.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_48124.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_61434.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_84826.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_91898.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_30532.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_23046.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_45095.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_22206.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_67520.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_50627.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_33447.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_54516.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_14566.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_68286.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_45843.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_64752.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_33878.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_42452.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_51586.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_43855.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_83067.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_60762.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_8078.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_53055.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_8357.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_51843.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_52801.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_50823.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_43016.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_48098.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_39054.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_61550.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_41064.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_48382.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_44805.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_26675.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_35724.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_55530.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_29637.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_38902.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_70140.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_9331.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_66064.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_62.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.010\galaxy_fits_64101.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_26777.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_49414.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_87442.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_18476.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_52707.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_67270.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_27168.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_76580.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_49744.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_2683.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_45096.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_9403.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_35673.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_64118.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_60485.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_48926.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_53031.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_38653.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_33155.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_38112.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_1269.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_51704.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_24617.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_40509.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_52344.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_20584.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.010\galaxy_fits_3097.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_59628.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_68954.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_54509.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_40132.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_67350.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_48070.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_64471.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_62678.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_48721.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_68212.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_13332.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_82207.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_15936.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_61796.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_82333.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_43352.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_50969.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_15653.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_64346.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_48982.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_35779.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_55292.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_94399.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_67294.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_59242.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_29947.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_68147.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_52141.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_39709.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_57833.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_51757.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_74329.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_29976.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.010\galaxy_fits_81475.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_45047.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_19491.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_53271.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_68758.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_7606.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_78730.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_51972.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_69091.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_43881.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_12020.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_9995.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_52613.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_42820.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_13341.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_52529.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_69647.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_63798.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_63093.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_92320.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_46233.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_34674.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_69256.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_50484.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_44478.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_53667.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_44937.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_49255.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_95266.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_68853.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_48147.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_61025.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_69592.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.010\galaxy_fits_21978.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_59207.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_25223.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_63172.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_62030.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_43121.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_32710.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_62507.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_42623.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_66082.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_95476.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_40686.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_63905.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.010\galaxy_fits_26286.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_21498.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_21179.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_42551.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_52825.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_53139.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_34481.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_62140.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_82126.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_39554.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_15604.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_10260.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_55849.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_53298.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_46340.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_46702.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_45244.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_21069.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_20983.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_63772.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_9390.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_28400.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_67183.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_42880.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_70104.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_52320.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_27669.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_63030.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_46505.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_36177.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_27340.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_88275.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_51886.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_17933.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_66924.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_61017.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.010\galaxy_fits_16329.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_68463.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_24689.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_8071.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_49610.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_38233.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_51036.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_26881.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_51638.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_90513.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_45325.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_42890.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_68040.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_41814.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_52297.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_57097.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_12750.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_26269.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_57851.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_55745.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_45964.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_59527.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_47235.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_43289.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_49924.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_8450.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.010\galaxy_fits_48984.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_56902.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_12381.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_62326.fits,-1
